customer_id,event_day,store_id,store,project_category,area_id,gender,age,age_category,event_type,product_id,product_name,company,time_duration,num_touch,in_time,out_time,buy_flag
20201030-040171,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,71.8,0.0,16:08:58.600,16:10:10.400,0
20201030-040172,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,45.4,0.0,16:09:18.800,16:10:04.200,0
20201030-040174,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,94.0,0.0,16:11:25.200,16:12:59.200,0
20201030-040175,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,53.6,0.0,16:11:55.400,16:12:49.000,0
20201030-040176,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,10.4,0.0,16:12:12.200,16:12:22.600,0
20201030-040177,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,7.8,0.0,16:13:02.000,16:13:09.800,0
20201030-040178,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,39.8,0.0,16:13:56.000,16:14:35.800,0
20201030-040180,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,18.4,0.0,16:15:04.400,16:15:22.800,0
20201030-040181,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,42.8,0.0,16:15:39.200,16:16:22.000,0
20201030-040183,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,18.4,0.0,16:16:36.600,16:16:55.000,0
20201030-040184,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,41.6,0.0,16:16:40.400,16:17:22.000,0
20201030-040185,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,Over70's,Senior,1,,,,32.2,0.0,16:16:44.000,16:17:16.200,0
20201030-040186,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,6.4,0.0,16:17:20.200,16:17:26.600,0
20201030-040187,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,25.0,0.0,16:17:34.400,16:17:59.400,0
20201030-040188,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,20.8,0.0,16:17:43.000,16:18:03.800,0
20201030-040189,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,46.8,0.0,16:17:59.400,16:18:46.200,0
20201030-040190,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,16.2,0.0,16:18:10.400,16:18:26.600,0
20201030-040192,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,39.0,0.0,16:19:51.200,16:20:30.200,0
20201030-040193,2020/10/30,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,37.0,0.0,16:19:52.600,16:20:29.600,0
20201030-040194,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,15.0,0.0,16:20:45.000,16:21:00.000,0
20201030-040195,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,14.0,0.0,16:20:46.800,16:21:00.800,0
20201030-040197,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,30.8,0.0,16:22:07.400,16:22:38.200,0
20201030-040198,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,68.6,0.0,16:22:13.800,16:23:22.400,0
20201030-040199,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,122.6,0.0,16:22:28.800,16:24:31.400,0
20201030-040200,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,57.2,0.0,16:22:35.000,16:23:32.200,0
20201030-040201,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,32.4,0.0,16:22:56.400,16:23:28.800,0
20201030-040202,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,8.8,0.0,16:24:00.800,16:24:09.600,0
20201030-040203,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,37.0,0.0,16:24:11.000,16:24:48.000,0
20201030-040204,2020/10/30,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,1.8,0.0,16:25:44.400,16:25:46.200,0
20201030-040205,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,Over70's,Senior,1,,,,9.2,0.0,16:26:19.400,16:26:28.600,0
20201030-040206,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,13.8,0.0,16:26:28.000,16:26:41.800,0
20201030-040207,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,8.0,0.0,16:27:00.000,16:27:08.000,0
20201030-040209,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,6.6,0.0,16:27:30.800,16:27:37.400,0
20201030-040210,2020/10/30,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,7.2,0.0,16:27:44.000,16:27:51.200,0
20201030-040211,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,110.6,0.0,16:28:46.200,16:30:36.800,0
20201030-040212,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,51.6,0.0,16:28:51.600,16:29:43.200,0
20201030-040213,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,24.2,0.0,16:28:55.600,16:29:19.800,0
20201030-040214,2020/10/30,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,5.4,0.0,16:29:47.000,16:29:52.400,0
20201030-050001,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,14.8,0.0,16:30:33.800,16:30:48.600,0
20201030-050002,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,97.6,0.0,16:30:50.400,16:32:28.000,0
20201030-050005,2020/10/30,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,38.4,0.0,16:30:56.800,16:31:35.200,0
20201030-050006,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,27.8,0.0,16:30:55.800,16:31:23.600,0
20201030-050009,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,30.0,0.0,16:31:32.400,16:32:02.400,0
20201030-050010,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,11.8,0.0,16:31:37.400,16:31:49.200,0
20201030-050011,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,6.6,0.0,16:31:55.000,16:32:01.600,0
20201030-050012,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,38.0,0.0,16:32:37.400,16:33:15.400,0
20201030-050013,2020/10/30,10,レインボーマーケット新日本,飲料,,man,20's,Young,1,,,,18.8,0.0,16:32:40.800,16:32:59.600,0
20201030-050014,2020/10/30,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,73.6,0.0,16:33:06.400,16:34:20.000,0
20201030-050015,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,62.8,0.0,16:33:25.400,16:34:28.200,0
20201030-050016,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,10.6,0.0,16:34:21.200,16:34:31.800,0
20201030-050017,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,21.8,0.0,16:34:29.200,16:34:51.000,0
20201030-050019,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,8.8,0.0,16:34:59.200,16:35:08.000,0
20201030-050021,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,14.6,0.0,16:35:19.200,16:35:33.800,0
20201030-050023,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,6.4,0.0,16:35:47.800,16:35:54.200,0
20201030-050025,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,57.0,0.0,16:36:39.400,16:37:36.400,0
20201030-050026,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,9.6,0.0,16:37:52.600,16:38:02.200,0
20201030-050027,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,14.4,0.0,16:38:49.600,16:39:04.000,0
20201030-050028,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,49.0,0.0,16:38:51.800,16:39:40.800,0
20201030-050029,2020/10/30,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,47.4,0.0,16:38:53.800,16:39:41.200,0
20201030-050030,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,28.6,0.0,16:39:49.200,16:40:17.800,0
20201030-050031,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,27.4,0.0,16:39:50.000,16:40:17.400,0
20201030-050033,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,49.8,0.0,16:40:41.200,16:41:31.000,0
20201030-050034,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,29.8,0.0,16:41:01.200,16:41:31.000,0
20201030-050036,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,75.2,0.0,16:41:37.600,16:42:52.800,0
20201030-050037,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,172.0,0.0,16:42:16.200,16:45:08.200,0
20201030-050039,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,21.8,0.0,16:42:42.800,16:43:04.600,0
20201030-050040,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,19.6,0.0,16:43:09.400,16:43:29.000,0
20201030-050042,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,57.8,0.0,16:43:08.400,16:44:06.200,0
20201030-050043,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,Over70's,Senior,1,,,,134.2,0.0,16:43:25.600,16:45:39.800,0
20201030-050044,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,2.0,0.0,16:43:35.600,16:43:37.600,0
20201030-050045,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,13.6,0.0,16:44:00.200,16:44:13.800,0
20201030-050046,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,53.4,0.0,16:45:23.800,16:46:17.200,0
20201030-050047,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,20.2,0.0,16:45:55.000,16:46:15.200,0
20201030-050049,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,18.0,0.0,16:46:14.000,16:46:32.000,0
20201030-050050,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,14.4,0.0,16:46:36.400,16:46:50.800,0
20201030-050051,2020/10/30,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,13.0,0.0,16:46:36.400,16:46:49.400,0
20201030-050052,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,20.4,0.0,16:46:41.800,16:47:02.200,0
20201030-050053,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,10.4,0.0,16:47:33.400,16:47:43.800,0
20201030-050054,2020/10/30,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,53.8,0.0,16:47:51.200,16:48:45.000,0
20201030-050057,2020/10/30,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,76.4,0.0,16:48:37.600,16:49:54.000,0
20201030-050058,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,5.2,0.0,16:48:38.800,16:48:44.000,0
20201030-050059,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,17.4,0.0,16:50:03.200,16:50:20.600,0
20201030-050060,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,109.8,0.0,16:50:15.400,16:52:05.200,0
20201030-050063,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,51.0,0.0,16:50:25.200,16:51:16.200,0
20201030-050064,2020/10/30,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,42.6,0.0,16:50:27.000,16:51:09.600,0
20201030-050066,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,58.8,0.0,16:52:02.400,16:53:01.200,0
20201030-050067,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,70.8,0.0,16:52:47.000,16:53:57.800,0
20201030-050068,2020/10/30,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,8.6,0.0,16:53:46.000,16:53:54.600,0
20201030-050069,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,9.0,0.0,16:54:09.200,16:54:18.200,0
20201030-050070,2020/10/30,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,27.2,0.0,16:54:09.600,16:54:36.800,0
20201030-050071,2020/10/30,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,14.2,0.0,16:54:32.000,16:54:46.200,0
20201030-050072,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,13.8,0.0,16:54:33.600,16:54:47.400,0
20201030-050073,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,44.6,0.0,16:54:39.600,16:55:24.200,0
20201030-050074,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,17.2,0.0,16:54:54.400,16:55:11.600,0
20201030-050075,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,64.6,0.0,16:54:56.000,16:56:00.600,0
20201030-050076,2020/10/30,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,62.2,0.0,16:54:58.200,16:56:00.400,0
20201030-050079,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,14.6,0.0,16:57:04.000,16:57:18.600,0
20201030-050080,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,40.8,0.0,16:58:27.600,16:59:08.400,0
20201030-050081,2020/10/30,10,レインボーマーケット新日本,飲料,,man,20's,Young,1,,,,10.8,0.0,16:59:31.800,16:59:42.600,0
20201030-050083,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,75.2,0.0,17:00:15.600,17:01:30.800,0
20201030-050084,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,74.6,0.0,17:00:16.000,17:01:30.600,0
20201030-050085,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,75.2,0.0,17:00:15.800,17:01:31.000,0
20201030-050086,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,9.0,0.0,17:00:29.000,17:00:38.000,0
20201030-050087,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,72.6,0.0,17:01:07.600,17:02:20.200,0
20201030-050088,2020/10/30,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,10.0,0.0,17:02:52.200,17:03:02.200,0
20201030-050089,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,12.6,0.0,17:03:03.600,17:03:16.200,0
20201030-050090,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,27.0,0.0,17:03:10.600,17:03:37.600,0
20201030-050091,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,27.2,0.0,17:03:10.800,17:03:38.000,0
20201030-050092,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,9.2,0.0,17:03:16.400,17:03:25.600,0
20201030-050094,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,30.0,0.0,17:03:46.400,17:04:16.400,0
20201030-050096,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,27.6,0.0,17:04:23.600,17:04:51.200,0
20201030-050097,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,24.8,0.0,17:04:25.200,17:04:50.000,0
20201030-050098,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,10.6,0.0,17:04:36.000,17:04:46.600,0
20201030-050099,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,64.8,0.0,17:05:36.800,17:06:41.600,0
20201030-050100,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,14.2,0.0,17:05:43.600,17:05:57.800,0
20201030-050101,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,12.6,0.0,17:05:44.400,17:05:57.000,0
20201030-050102,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,29.4,0.0,17:06:15.200,17:06:44.600,0
20201030-050104,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,12.6,0.0,17:06:30.400,17:06:43.000,0
20201030-050105,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,47.2,0.0,17:07:07.600,17:07:54.800,0
20201030-050107,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,9.8,0.0,17:07:20.000,17:07:29.800,0
20201030-050108,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,33.8,0.0,17:07:22.400,17:07:56.200,0
20201030-050109,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,37.2,0.0,17:07:40.600,17:08:17.800,0
20201030-050110,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,17.8,0.0,17:09:11.600,17:09:29.400,0
20201030-050111,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,Over70's,Senior,1,,,,38.6,0.0,17:09:24.600,17:10:03.200,0
20201030-050112,2020/10/30,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,30.4,0.0,17:09:31.600,17:10:02.000,0
20201030-050113,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,198.6,0.0,17:10:19.600,17:13:38.200,0
20201030-050114,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,8.6,0.0,17:10:24.800,17:10:33.400,0
20201030-050116,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,150.6,0.0,17:11:06.800,17:13:37.400,0
20201030-050117,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,9.8,0.0,17:11:37.000,17:11:46.800,0
20201030-050118,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,31.8,0.0,17:12:49.800,17:13:21.600,0
20201030-050119,2020/10/30,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,55.2,0.0,17:12:49.800,17:13:45.000,0
20201030-050121,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,14.0,0.0,17:13:53.800,17:14:07.800,0
20201030-050122,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,14.4,0.0,17:14:02.200,17:14:16.600,0
20201030-050123,2020/10/30,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,26.6,0.0,17:14:06.400,17:14:33.000,0
20201030-050126,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,70.2,0.0,17:15:00.000,17:16:10.200,0
20201030-050127,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,Over70's,Senior,1,,,,69.8,0.0,17:15:00.400,17:16:10.200,0
20201030-050128,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,10.8,0.0,17:15:39.400,17:15:50.200,0
20201030-050129,2020/10/30,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,74.4,0.0,17:15:56.200,17:17:10.600,0
20201030-050130,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,17.0,0.0,17:16:14.800,17:16:31.800,0
20201030-050131,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,65.2,0.0,17:16:21.000,17:17:26.200,0
20201030-050132,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,100.6,0.0,17:17:16.600,17:18:57.200,0
20201030-050133,2020/10/30,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,101.8,0.0,17:17:20.200,17:19:02.000,0
20201030-050134,2020/10/30,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,36.4,0.0,17:17:31.200,17:18:07.600,0
20201030-050135,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,13.2,0.0,17:17:34.400,17:17:47.600,0
20201030-050136,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,8.2,0.0,17:17:38.600,17:17:46.800,0
20201030-050137,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,41.6,0.0,17:17:38.000,17:18:19.600,0
20201030-050138,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,0's,Child,1,,,,41.2,0.0,17:17:39.000,17:18:20.200,0
20201030-050141,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,3.8,0.0,17:18:51.400,17:18:55.200,0
20201030-050142,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,102.6,0.0,17:19:14.000,17:20:56.600,0
20201030-050143,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,28.6,0.0,17:19:15.000,17:19:43.600,0
20201030-050146,2020/10/30,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,56.6,0.0,17:20:14.400,17:21:11.000,0
20201030-050147,2020/10/30,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,25.6,0.0,17:19:56.800,17:20:22.400,0
20201030-050148,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,68.2,0.0,17:20:38.800,17:21:47.000,0
20201030-050149,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,69.8,0.0,17:20:41.200,17:21:51.000,0
20201030-050150,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,14.0,0.0,17:20:50.200,17:21:04.200,0
20201030-050151,2020/10/30,10,レインボーマーケット新日本,飲料,,man,20's,Young,1,,,,12.4,0.0,17:20:53.200,17:21:05.600,0
20201030-050152,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,9.0,0.0,17:20:58.000,17:21:07.000,0
20201030-050153,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,9.0,0.0,17:21:28.400,17:21:37.400,0
20201030-050154,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,127.8,0.0,17:21:36.000,17:23:43.800,0
20201030-050155,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,17.6,0.0,17:22:55.400,17:23:13.000,0
20201030-050156,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,89.0,0.0,17:23:15.400,17:24:44.400,0
20201030-050157,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,17.4,0.0,17:23:57.400,17:24:14.800,0
20201030-050159,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,11.2,0.0,17:25:30.600,17:25:41.800,0
20201030-050160,2020/10/30,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,15.2,0.0,17:25:39.400,17:25:54.600,0
20201030-050161,2020/10/30,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,10.0,0.0,17:25:55.800,17:26:05.800,0
20201030-050162,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,25.4,0.0,17:25:40.600,17:26:06.000,0
20201030-050163,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,26.6,0.0,17:25:42.200,17:26:08.800,0
20201030-050164,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,25.2,0.0,17:25:42.400,17:26:07.600,0
20201030-050165,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,31.2,0.0,17:25:42.800,17:26:14.000,0
20201030-050168,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,45.8,0.0,17:26:32.400,17:27:18.200,0
20201030-050169,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,34.8,0.0,17:26:56.200,17:27:31.000,0
20201030-050170,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,36.4,0.0,17:27:09.400,17:27:45.800,0
20201030-050171,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,19.0,0.0,17:27:24.600,17:27:43.600,0
20201030-050172,2020/10/30,10,レインボーマーケット新日本,飲料,,man,20's,Young,1,,,,8.6,0.0,17:28:08.000,17:28:16.600,0
20201030-050173,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,13.8,0.0,17:28:47.400,17:29:01.200,0
20201030-050174,2020/10/30,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,6.8,0.0,17:29:37.400,17:29:44.200,0
20201030-050175,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,62.0,0.0,17:30:56.200,17:31:58.200,0
20201030-050176,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,17.8,0.0,17:31:19.200,17:31:37.000,0
20201030-050177,2020/10/30,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,18.4,0.0,17:31:19.200,17:31:37.600,0
20201030-050178,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,26.4,0.0,17:31:56.200,17:32:22.600,0
20201030-050181,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,56.6,0.0,17:32:20.800,17:33:17.400,0
20201030-050182,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,58.2,0.0,17:32:21.400,17:33:19.600,0
20201030-050184,2020/10/30,10,レインボーマーケット新日本,飲料,,man,20's,Young,1,,,,7.8,0.0,17:33:21.000,17:33:28.800,0
20201030-050186,2020/10/30,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,58.2,0.0,17:34:52.200,17:35:50.400,0
20201030-050187,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,7.4,0.0,17:34:59.400,17:35:06.800,0
20201030-050188,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,75.8,0.0,17:35:02.400,17:36:18.200,0
20201030-050189,2020/10/30,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,77.0,0.0,17:35:03.800,17:36:20.800,0
20201030-050190,2020/10/30,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,4.6,0.0,17:35:15.000,17:35:19.600,0
20201030-050191,2020/10/30,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,12.2,0.0,17:35:16.000,17:35:28.200,0
