customer_id,event_day,store_id,store,project_category,area_id,gender,age,age_category,event_type,product_id,product_name,company,time_duration,num_touch,in_time,out_time,buy_flag
20201101-080127,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,31.8,0.0,16:34:48.800,16:35:20.600,0
20201101-080128,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,104.0,0.0,16:35:01.200,16:36:45.200,0
20201101-080130,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,59.2,0.0,16:35:14.000,16:36:13.200,0
20201101-080131,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,4.8,0.0,16:35:08.000,16:35:12.800,0
20201101-080132,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,41.8,0.0,16:36:17.600,16:36:59.400,0
20201101-080133,2020/11/1,10,レインボーマーケット新日本,飲料,,man,0's,Child,1,,,,9.2,0.0,16:36:47.600,16:36:56.800,0
20201101-080134,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,7.4,0.0,16:36:48.400,16:36:55.800,0
20201101-080135,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,3.2,0.0,16:37:08.800,16:37:12.000,0
20201101-080136,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,24.6,0.0,16:37:37.400,16:38:02.000,0
20201101-080137,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,34.2,0.0,16:37:55.400,16:38:29.600,0
20201101-080138,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,39.2,0.0,16:37:58.000,16:38:37.200,0
20201101-080139,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,71.8,0.0,16:38:19.600,16:39:31.400,0
20201101-080140,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,71.0,0.0,16:38:20.600,16:39:31.600,0
20201101-080141,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,44.4,0.0,16:38:39.600,16:39:24.000,0
20201101-080142,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,43.6,0.0,16:38:40.400,16:39:24.000,0
20201101-080143,2020/11/1,10,レインボーマーケット新日本,飲料,,man,0's,Child,1,,,,22.4,0.0,16:39:14.200,16:39:36.600,0
20201101-080144,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,12.2,0.0,16:39:42.200,16:39:54.400,0
20201101-080145,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,12.0,0.0,16:39:44.800,16:39:56.800,0
20201101-080146,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,8.0,0.0,16:39:53.600,16:40:01.600,0
20201101-080147,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,5.8,0.0,16:40:01.400,16:40:07.200,0
20201101-080148,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,12.2,0.0,16:40:19.400,16:40:31.600,0
20201101-080152,2020/11/1,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,16.8,0.0,16:40:50.000,16:41:06.800,0
20201101-080153,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,14.0,0.0,16:40:51.200,16:41:05.200,0
20201101-080154,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,89.2,0.0,16:40:58.400,16:42:27.600,0
20201101-080156,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,13.6,0.0,16:42:40.200,16:42:53.800,0
20201101-080157,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,38.0,0.0,16:43:39.400,16:44:17.400,0
20201101-080158,2020/11/1,10,レインボーマーケット新日本,飲料,,man,0's,Child,1,,,,41.0,0.0,16:43:40.600,16:44:21.600,0
20201101-080159,2020/11/1,10,レインボーマーケット新日本,飲料,,man,20's,Young,1,,,,28.2,0.0,16:43:53.400,16:44:21.600,0
20201101-080160,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,9.0,0.0,16:43:48.800,16:43:57.800,0
20201101-080162,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,10.0,0.0,16:44:46.200,16:44:56.200,0
20201101-080163,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,23.8,0.0,16:44:50.400,16:45:14.200,0
20201101-080164,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,14.0,0.0,16:45:24.200,16:45:38.200,0
20201101-080165,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,13.6,0.0,16:45:28.200,16:45:41.800,0
20201101-080166,2020/11/1,10,レインボーマーケット新日本,飲料,,man,20's,Young,1,,,,10.0,0.0,16:45:39.000,16:45:49.000,0
20201101-080167,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,37.0,0.0,16:45:46.200,16:46:23.200,0
20201101-080168,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,22.2,0.0,16:45:53.800,16:46:16.000,0
20201101-080169,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,22.4,0.0,16:45:54.200,16:46:16.600,0
20201101-080170,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,17.6,0.0,16:46:10.600,16:46:28.200,0
20201101-080171,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,31.2,0.0,16:46:26.600,16:46:57.800,0
20201101-080172,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,8.2,0.0,16:46:40.800,16:46:49.000,0
20201101-080173,2020/11/1,10,レインボーマーケット新日本,飲料,,man,20's,Young,1,,,,9.6,0.0,16:46:48.200,16:46:57.800,0
20201101-080174,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,33.2,0.0,16:46:56.600,16:47:29.800,0
20201101-080175,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,33.4,0.0,16:46:57.800,16:47:31.200,0
20201101-080176,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,44.4,0.0,16:47:26.800,16:48:11.200,0
20201101-080177,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,1.6,0.0,16:47:42.400,16:47:44.000,0
20201101-080178,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,7.4,0.0,16:47:45.400,16:47:52.800,0
20201101-080180,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,0's,Child,1,,,,28.6,0.0,16:48:18.200,16:48:46.800,0
20201101-080182,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,27.0,0.0,16:48:21.600,16:48:48.600,0
20201101-080183,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,33.8,0.0,16:48:24.000,16:48:57.800,0
20201101-080184,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,16.2,0.0,16:48:42.000,16:48:58.200,0
20201101-080185,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,0's,Child,1,,,,17.0,0.0,16:48:42.400,16:48:59.400,0
20201101-080186,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,85.4,0.0,16:48:53.800,16:50:19.200,0
20201101-080187,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,112.4,0.0,16:48:56.000,16:50:48.400,0
20201101-080188,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,5.0,0.0,16:49:01.800,16:49:06.800,0
20201101-080189,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,44.8,0.0,16:49:00.400,16:49:45.200,0
20201101-080190,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,0's,Child,1,,,,45.0,0.0,16:49:01.200,16:49:46.200,0
20201101-080191,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,43.8,0.0,16:49:03.200,16:49:47.000,0
20201101-080193,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,12.8,0.0,16:49:39.000,16:49:51.800,0
20201101-080194,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,11.0,0.0,16:49:40.000,16:49:51.000,0
20201101-080195,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,11.4,0.0,16:49:41.000,16:49:52.400,0
20201101-080196,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,57.8,0.0,16:50:09.600,16:51:07.400,0
20201101-080197,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,72.2,0.0,16:51:22.000,16:52:34.200,0
20201101-080198,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,7.2,0.0,16:51:24.600,16:51:31.800,0
20201101-080199,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,70.6,0.0,16:51:32.200,16:52:42.800,0
20201101-080200,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,8.0,0.0,16:51:54.600,16:52:02.600,0
20201101-080201,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,47.4,0.0,16:53:38.800,16:54:26.200,0
20201101-080202,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,16.0,0.0,16:53:47.000,16:54:03.000,0
20201101-080204,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,22.2,0.0,16:54:58.400,16:55:20.600,0
20201101-080206,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,15.6,0.0,16:55:45.000,16:56:00.600,0
20201101-080207,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,9.8,0.0,16:56:17.000,16:56:26.800,0
20201101-080208,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,15.0,0.0,16:57:20.800,16:57:35.800,0
20201101-080209,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,13.0,0.0,16:57:33.200,16:57:46.200,0
20201101-080211,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,24.4,0.0,16:58:54.000,16:59:18.400,0
20201101-080212,2020/11/1,10,レインボーマーケット新日本,飲料,,man,20's,Young,1,,,,39.4,0.0,16:59:04.000,16:59:43.400,0
20201101-080213,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,34.8,0.0,16:59:12.200,16:59:47.000,0
20201101-080214,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,45.4,0.0,16:59:13.800,16:59:59.200,0
20201101-080215,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,11.2,0.0,16:59:22.000,16:59:33.200,0
20201101-080216,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,17.6,0.0,16:59:24.800,16:59:42.400,0
20201101-090001,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,57.2,0.0,17:00:26.800,17:01:24.000,0
20201101-090002,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,51.2,0.0,17:01:24.800,17:02:16.000,0
20201101-090003,2020/11/1,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,24.8,0.0,17:01:54.600,17:02:19.400,0
20201101-090004,2020/11/1,10,レインボーマーケット新日本,飲料,,man,Over70's,Senior,1,,,,19.4,0.0,17:02:16.000,17:02:35.400,0
20201101-090005,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,Over70's,Senior,1,,,,19.0,0.0,17:02:20.200,17:02:39.200,0
20201101-090006,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,11.2,0.0,17:02:24.600,17:02:35.800,0
20201101-090007,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,0's,Child,1,,,,126.2,0.0,17:02:28.800,17:04:35.000,0
20201101-090008,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,124.0,0.0,17:02:30.400,17:04:34.400,0
20201101-090009,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,108.4,0.0,17:03:11.200,17:04:59.600,0
20201101-090010,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,18.8,0.0,17:03:23.200,17:03:42.000,0
20201101-090011,2020/11/1,10,レインボーマーケット新日本,飲料,,man,0's,Child,1,,,,22.0,0.0,17:03:51.400,17:04:13.400,0
20201101-090012,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,12.4,0.0,17:03:59.200,17:04:11.600,0
20201101-090013,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,67.6,0.0,17:04:58.000,17:06:05.600,0
20201101-090014,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,66.8,0.0,17:05:02.600,17:06:09.400,0
20201101-090015,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,97.2,0.0,17:05:11.800,17:06:49.000,0
20201101-090016,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,6.8,0.0,17:05:28.000,17:05:34.800,0
20201101-090017,2020/11/1,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,40.6,0.0,17:05:30.400,17:06:11.000,0
20201101-090019,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,17.6,0.0,17:05:38.200,17:05:55.800,0
20201101-090020,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,Over70's,Senior,1,,,,14.0,0.0,17:06:12.400,17:06:26.400,0
20201101-090021,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,52.6,0.0,17:06:19.600,17:07:12.200,0
20201101-090022,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,147.8,0.0,17:06:44.200,17:09:12.000,0
20201101-090023,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,16.6,0.0,17:07:52.000,17:08:08.600,0
20201101-090024,2020/11/1,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,16.6,0.0,17:07:53.200,17:08:09.800,0
20201101-090025,2020/11/1,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,11.0,0.0,17:09:07.600,17:09:18.600,0
20201101-090027,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,32.2,0.0,17:09:24.800,17:09:57.000,0
20201101-090028,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,44.6,0.0,17:10:01.200,17:10:45.800,0
20201101-090029,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,44.0,0.0,17:10:02.400,17:10:46.400,0
20201101-090030,2020/11/1,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,7.6,0.0,17:10:05.600,17:10:13.200,0
20201101-090031,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,13.4,0.0,17:10:25.200,17:10:38.600,0
20201101-090032,2020/11/1,10,レインボーマーケット新日本,飲料,,man,20's,Young,1,,,,39.6,0.0,17:10:26.400,17:11:06.000,0
20201101-090033,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,39.2,0.0,17:10:28.400,17:11:07.600,0
20201101-090034,2020/11/1,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,9.2,0.0,17:11:05.400,17:11:14.600,0
20201101-090035,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,83.4,0.0,17:11:48.400,17:13:11.800,0
20201101-090036,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,82.2,0.0,17:11:50.800,17:13:13.000,0
20201101-090037,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,51.2,0.0,17:12:17.600,17:13:08.800,0
20201101-090038,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,51.0,0.0,17:12:18.000,17:13:09.000,0
20201101-090039,2020/11/1,10,レインボーマーケット新日本,飲料,,man,0's,Child,1,,,,42.2,0.0,17:12:20.000,17:13:02.200,0
20201101-090040,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,40.6,0.0,17:12:21.400,17:13:02.000,0
20201101-090041,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,15.4,0.0,17:12:49.800,17:13:05.200,0
20201101-090042,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,33.2,0.0,17:13:15.000,17:13:48.200,0
20201101-090043,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,32.4,0.0,17:13:15.800,17:13:48.200,0
20201101-090044,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,9.6,0.0,17:13:36.600,17:13:46.200,0
20201101-090045,2020/11/1,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,9.4,0.0,17:14:13.600,17:14:23.000,0
20201101-090046,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,25.8,0.0,17:14:34.200,17:15:00.000,0
20201101-090047,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,23.8,0.0,17:14:40.600,17:15:04.400,0
20201101-090048,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,19.2,0.0,17:15:22.400,17:15:41.600,0
20201101-090049,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,2.6,0.0,17:15:41.800,17:15:44.400,0
20201101-090050,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,6.6,0.0,17:15:50.600,17:15:57.200,0
20201101-090051,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,5.8,0.0,17:15:57.200,17:16:03.000,0
20201101-090052,2020/11/1,10,レインボーマーケット新日本,飲料,,man,0's,Child,1,,,,5.0,0.0,17:15:58.200,17:16:03.200,0
20201101-090053,2020/11/1,10,レインボーマーケット新日本,飲料,,man,0's,Child,1,,,,3.6,0.0,17:15:59.200,17:16:02.800,0
20201101-090054,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,4.0,0.0,17:16:38.800,17:16:42.800,0
20201101-090055,2020/11/1,10,レインボーマーケット新日本,飲料,,man,0's,Child,1,,,,9.0,0.0,17:16:41.600,17:16:50.600,0
20201101-090056,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,23.4,0.0,17:17:03.800,17:17:27.200,0
20201101-090057,2020/11/1,10,レインボーマーケット新日本,飲料,,man,0's,Child,1,,,,24.4,0.0,17:17:03.800,17:17:28.200,0
20201101-090059,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,16.0,0.0,17:17:09.200,17:17:25.200,0
20201101-090060,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,14.6,0.0,17:17:09.600,17:17:24.200,0
20201101-090062,2020/11/1,10,レインボーマーケット新日本,飲料,,man,0's,Child,1,,,,82.2,0.0,17:17:19.000,17:18:41.200,0
20201101-090064,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,11.0,0.0,17:17:25.400,17:17:36.400,0
20201101-090065,2020/11/1,10,レインボーマーケット新日本,飲料,,man,0's,Child,1,,,,16.6,0.0,17:17:26.400,17:17:43.000,0
20201101-090066,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,15.0,0.0,17:17:27.400,17:17:42.400,0
20201101-090067,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,15.0,0.0,17:17:28.400,17:17:43.400,0
20201101-090068,2020/11/1,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,37.4,0.0,17:17:30.800,17:18:08.200,0
20201101-090069,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,169.6,0.0,17:17:40.200,17:20:29.800,0
20201101-090071,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,55.6,0.0,17:17:58.200,17:18:53.800,0
20201101-090072,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,52.8,0.0,17:18:00.200,17:18:53.000,0
20201101-090073,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,5.4,0.0,17:18:02.600,17:18:08.000,0
20201101-090074,2020/11/1,10,レインボーマーケット新日本,飲料,,man,20's,Young,1,,,,11.0,0.0,17:18:16.200,17:18:27.200,0
20201101-090075,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,78.8,0.0,17:18:27.600,17:19:46.400,0
20201101-090076,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,33.4,0.0,17:19:14.000,17:19:47.400,0
20201101-090079,2020/11/1,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,75.0,0.0,17:20:53.000,17:22:08.000,0
20201101-090080,2020/11/1,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,36.6,0.0,17:21:06.200,17:21:42.800,0
20201101-090081,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,31.6,0.0,17:21:16.000,17:21:47.600,0
20201101-090082,2020/11/1,10,レインボーマーケット新日本,飲料,,man,40's,Middle,1,,,,15.6,0.0,17:22:01.200,17:22:16.800,0
20201101-090083,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,9.2,0.0,17:22:21.600,17:22:30.800,0
20201101-090084,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,41.0,0.0,17:22:37.600,17:23:18.600,0
20201101-090086,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,43.8,0.0,17:23:13.000,17:23:56.800,0
20201101-090087,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,6.6,0.0,17:23:52.600,17:23:59.200,0
20201101-090088,2020/11/1,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,7.2,0.0,17:23:53.400,17:24:00.600,0
20201101-090089,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,0's,Child,1,,,,7.4,0.0,17:23:54.200,17:24:01.600,0
20201101-090090,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,22.2,0.0,17:25:10.800,17:25:33.000,0
20201101-090091,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,18.2,0.0,17:25:12.600,17:25:30.800,0
20201101-090092,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,16.6,0.0,17:25:42.800,17:25:59.400,0
20201101-090094,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,39.6,0.0,17:25:45.400,17:26:25.000,0
20201101-090095,2020/11/1,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,4.4,0.0,17:26:48.000,17:26:52.400,0
20201101-090096,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,120.4,0.0,17:27:17.600,17:29:18.000,0
20201101-090097,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,0's,Child,1,,,,124.0,0.0,17:27:18.800,17:29:22.800,0
20201101-090098,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,123.2,0.0,17:27:19.200,17:29:22.400,0
20201101-090099,2020/11/1,10,レインボーマーケット新日本,飲料,,man,50's,Middle,1,,,,23.2,0.0,17:27:26.000,17:27:49.200,0
20201101-090100,2020/11/1,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,6.8,0.0,17:27:44.400,17:27:51.200,0
20201101-090101,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,60's,Senior,1,,,,13.4,0.0,17:27:50.400,17:28:03.800,0
20201101-090102,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,50.8,0.0,17:27:53.800,17:28:44.600,0
20201101-090103,2020/11/1,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,2.4,0.0,17:27:55.600,17:27:58.000,0
20201101-090104,2020/11/1,10,レインボーマーケット新日本,飲料,,man,Over70's,Senior,1,,,,13.0,0.0,17:28:48.400,17:29:01.400,0
20201101-090105,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,7.8,0.0,17:28:50.000,17:28:57.800,0
20201101-090107,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,11.6,0.0,17:29:23.600,17:29:35.200,0
20201101-090108,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,12.8,0.0,17:29:25.800,17:29:38.600,0
20201101-090109,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,0's,Child,1,,,,14.6,0.0,17:29:25.600,17:29:40.200,0
20201101-090110,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,12.8,0.0,17:29:27.400,17:29:40.200,0
20201101-090111,2020/11/1,10,レインボーマーケット新日本,飲料,,man,0's,Child,1,,,,26.0,0.0,17:29:25.600,17:29:51.600,0
20201101-090113,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,10's,Teen,1,,,,16.2,0.0,17:29:47.600,17:30:03.800,0
20201101-090114,2020/11/1,10,レインボーマーケット新日本,飲料,,man,60's,Senior,1,,,,11.6,0.0,17:29:59.400,17:30:11.000,0
20201101-090115,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,12.2,0.0,17:30:28.400,17:30:40.600,0
20201101-090117,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,40's,Middle,1,,,,27.8,0.0,17:31:04.000,17:31:31.800,0
20201101-090119,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,20's,Young,1,,,,82.6,0.0,17:31:32.800,17:32:55.400,0
20201101-090120,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,0's,Child,1,,,,81.8,0.0,17:31:34.000,17:32:55.800,0
20201101-090122,2020/11/1,10,レインボーマーケット新日本,飲料,,man,10's,Teen,1,,,,25.8,0.0,17:32:59.600,17:33:25.400,0
20201101-090123,2020/11/1,10,レインボーマーケット新日本,飲料,,man,Over70's,Senior,1,,,,56.2,0.0,17:33:29.200,17:34:25.400,0
20201101-090125,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,30's,Young,1,,,,37.4,0.0,17:34:01.400,17:34:38.800,0
20201101-090126,2020/11/1,10,レインボーマーケット新日本,飲料,,man,30's,Young,1,,,,33.8,0.0,17:34:05.200,17:34:39.000,0
20201101-090127,2020/11/1,10,レインボーマーケット新日本,飲料,,woman,50's,Middle,1,,,,9.0,0.0,17:34:09.000,17:34:18.000,0
20201101-090128,2020/11/1,10,レインボーマーケット新日本,飲料,,man,20's,Young,1,,,,12.8,0.0,17:34:29.600,17:34:42.400,0
